station_id,MeasurementDateGMT,PM2.5,PM10 (ug/m3),NO2 (ug/m3),delta_t,latitude,longitude,temperature,pressure,humidity,wind_direction,wind_speed
TD5,2017-05-24 10:00:00,0.0,,,562.0,51.42525604,-0.345608291,19.64882112057415,1019.7463107736138,70.74281025633995,5.197404118150342,6.175111606559345
TD5,2017-05-24 11:00:00,0.0,,,563.0,51.42525604,-0.345608291,20.603175353852283,1019.7663107736138,67.87141271843859,141.21847156009406,6.161765606248466
TD5,2017-05-24 12:00:00,0.0,,,564.0,51.42525604,-0.345608291,21.56183952232912,1019.7963107736136,64.99580901900032,139.424621402213,6.1535834052155405
TD5,2017-05-24 13:00:00,13.3,,,565.0,51.42525604,-0.345608291,21.931919238131872,1019.5339224110438,64.1680342360272,5.5819845171464575,5.848886893303282
TD5,2017-05-24 14:00:00,13.7,,,566.0,51.42525604,-0.345608291,22.3021027275964,1019.279568177766,63.339354993748586,9.918301204614828,5.571950090562377
TD5,2017-05-24 15:00:00,91.4,,,567.0,51.42525604,-0.345608291,22.672613815616835,1019.0210077829508,62.5102443792523,14.693931169444502,5.329376401455719
TD5,2017-05-24 16:00:00,0.0,,,568.0,51.42525604,-0.345608291,22.410663122411464,1018.9048357507054,67.13263288683336,23.764826263135973,5.747034671462274
TD5,2017-05-24 17:00:00,10.3,,,569.0,51.42525604,-0.345608291,22.15191035777576,1018.7886637184604,71.75884936216922,31.41346295135592,6.2922451033166364
TD5,2017-05-24 18:00:00,13.4,,,570.0,51.42525604,-0.345608291,21.88985589090861,1018.6706295891686,76.38650544269001,37.75066831210404,6.924576324801127
TD5,2017-05-24 19:00:00,12.1,,,571.0,51.42525604,-0.345608291,19.861422093185052,1018.7601033236452,81.27773416968786,54.82428538447698,5.608920940718557
TD5,2017-05-24 20:00:00,14.0,,,572.0,51.42525604,-0.345608291,17.832988295461504,1018.8424473881356,86.17423046962546,79.64188432451655,5.048739048746416
TD5,2017-05-24 21:00:00,13.9,,,573.0,51.42525604,-0.345608291,15.79928692479822,1018.9267573233344,91.07072676956304,105.06337107969448,5.538355512873963
TD5,2017-05-24 22:00:00,15.6,,,574.0,51.42525604,-0.345608291,14.933523441340958,1018.8805852910892,91.94243474643392,123.2620429350139,4.437135303169113
TD5,2017-05-24 23:00:00,16.7,,,575.0,51.42525604,-0.345608291,14.0677599578837,1018.8362753558904,92.81084102107332,148.61002714765075,3.987736855081157
TD5,2017-05-25 00:00:00,14.8,,,576.0,51.42525604,-0.345608291,13.20199647442644,1018.7901033236452,93.6793510693745,174.31470330759814,4.431527952631458
TD5,2017-05-25 01:00:00,13.2,,,577.0,51.42525604,-0.345608291,12.493770224026427,1018.6753708965848,94.04161541806218,183.550714954688,3.760775279004653
TD5,2017-05-25 02:00:00,13.5,,,578.0,51.42525604,-0.345608291,11.78841430364018,1018.5620691943534,94.40387976674984,196.2290165964558,3.246060508955475
TD5,2017-05-25 03:00:00,12.9,,,579.0,51.42525604,-0.345608291,11.083489755471616,1018.4473367672932,94.76141168837722,212.2594920271625,2.9403425686565536
TD5,2017-05-25 04:00:00,12.2,,,580.0,51.42525604,-0.345608291,12.97834594770173,1018.571164735048,92.50364949969769,168.11239770906943,2.906634256893398
TD5,2017-05-25 05:00:00,15.7,,,581.0,51.42525604,-0.345608291,14.878365939209791,1018.6949927028028,90.24168114948122,139.15394621497612,4.235718790137093
TD5,2017-05-25 06:00:00,16.4,,,582.0,51.42525604,-0.345608291,16.776523833671355,1018.8202602757424,87.97774692855646,125.786314696689,6.091220551468704
TD5,2017-05-25 07:00:00,20.1,,,583.0,51.42525604,-0.345608291,18.107014681471377,1018.7069585735112,83.89197074710451,121.64108843250024,6.47611191270979
TD5,2017-05-25 08:00:00,18.1,,,584.0,51.42525604,-0.345608291,19.435539658563115,1018.5888206705577,79.80619456565252,118.02760336428749,6.890527603653757
TD5,2017-05-25 09:00:00,2.6,,,585.0,51.42525604,-0.345608291,20.768900836376908,1018.4726486383124,75.71845251349224,114.87595955177495,7.33771873130583
TD5,2017-05-25 10:00:00,0.0,,,586.0,51.42525604,-0.345608291,21.562246836687788,1018.2079162112522,72.7722978895458,110.0057131660762,9.578866508071654
TD5,2017-05-25 11:00:00,3.4,,,587.0,51.42525604,-0.345608291,22.35229113476722,1017.9470117519468,69.82954874149254,107.04400606208868,11.864844188412729
TD5,2017-05-25 12:00:00,0.0,,,588.0,51.42525604,-0.345608291,23.148403691430087,1017.6822793248864,66.88339411754608,105.06208844297718,14.177038199078448
TD5,2017-05-25 13:00:00,0.15,,,589.0,51.42525604,-0.345608291,23.10207212387824,1017.2813748655808,67.70833767150577,103.36129564132304,15.546589418562016
TD5,2017-05-25 14:00:00,0.3,,,590.0,51.42525604,-0.345608291,23.054206057835795,1016.8837721085068,68.53141912841897,101.93809041924,16.929968605800372
TD5,2017-05-25 15:00:00,0.4499999999999999,,,591.0,51.42525604,-0.345608291,23.005908619575667,1016.4809017784931,69.35450058533215,100.72955814863492,18.32334779303873
TD5,2017-05-25 16:00:00,0.6,,,592.0,51.42525604,-0.345608291,21.756085563181056,1016.3414280440164,71.3165722117857,98.58436632884812,17.665480140153527
TD5,2017-05-25 17:00:00,0.75,,,593.0,51.42525604,-0.345608291,20.5091328368002,1016.2057822772944,73.27730800671608,96.27985366033104,17.040009730194285
TD5,2017-05-25 18:00:00,0.8999999999999999,,,594.0,51.42525604,-0.345608291,19.25983604592893,1016.0696102450491,75.2360779309382,93.80038325671792,16.444107948017358
TD5,2017-05-25 19:00:00,1.05,,,595.0,51.42525604,-0.345608291,17.201039231926146,1015.9014723420958,79.10922654002101,91.50466194424538,15.85063793382429
TD5,2017-05-25 20:00:00,1.2,,,596.0,51.42525604,-0.345608291,15.144208288631638,1015.7362047691562,82.9855730776735,89.03076731109603,15.283866217399778
TD5,2017-05-25 21:00:00,1.35,,,597.0,51.42525604,-0.345608291,13.08541147462885,1015.5709371962164,86.86345411381656,86.37125096908385,14.747516992836834
TD5,2017-05-25 22:00:00,1.5,,,598.0,51.42525604,-0.345608291,12.582284485206946,1015.4000327369108,84.17540461918348,87.05671646285397,14.796278637828648
TD5,2017-05-25 23:00:00,1.65,,,599.0,51.42525604,-0.345608291,12.07202782579881,1015.228593131726,81.49055305312007,87.73988848735989,14.848238211390138
TD5,2017-05-26 00:00:00,1.7999999999999998,,,600.0,51.42525604,-0.345608291,11.566030506363145,1015.0624210994808,78.80053768777869,88.42008640819026,14.901637390136564
TD5,2017-05-26 01:00:00,1.95,,,601.0,51.42525604,-0.345608291,11.41804955550697,1014.7252914294944,82.25622873829691,87.99768485020101,14.689819591169488
TD5,2017-05-26 02:00:00,2.1,,,602.0,51.42525604,-0.345608291,11.273474080544014,1014.3891193972494,85.71325562033833,87.56528329221176,14.478433164420096
TD5,2017-05-26 03:00:00,2.25,,,603.0,51.42525604,-0.345608291,11.125493129687843,1014.0571535265408,89.16411047013453,87.1190537664677,14.267046737670706
TD5,2017-05-26 04:00:00,2.4,,,604.0,51.42525604,-0.345608291,12.43444689578795,1013.927153526541,88.84148435024653,94.089046224242,15.33695814151184
TD5,2017-05-26 05:00:00,2.55,,,605.0,51.42525604,-0.345608291,13.745262758934564,1013.8024210994809,88.51976268966402,100.06868960881069,16.603145351259958
TD5,2017-05-26 06:00:00,2.7,,,606.0,51.42525604,-0.345608291,15.054216525034668,1013.6757228017124,88.19330860202122,105.1545341462011,18.02593596547096
TD5,2017-05-26 07:00:00,2.85,,,607.0,51.42525604,-0.345608291,16.955587774281156,1013.4100327369108,82.73673888342768,109.84372076256268,18.9178486577437
TD5,2017-05-26 08:00:00,3.0,,,608.0,51.42525604,-0.345608291,18.86036449942086,1013.1462047691562,77.28303949484788,114.08382071858584,19.92741728552601
TD5,2017-05-26 09:00:00,3.15,,,609.0,51.42525604,-0.345608291,20.76183952232912,1012.8823768014014,71.82646977625434,117.89775752271994,21.03554630812339
TD5,2017-05-26 10:00:00,3.3,,,610.0,51.42525604,-0.345608291,21.49608998194548,1012.7118505358778,69.2932833112501,119.72010604880204,21.47529187951109
TD5,2017-05-26 11:00:00,6.0,,,611.0,51.42525604,-0.345608291,22.231780046746778,1012.5352560117713,66.75679514401442,121.47117192179653,21.929769877959064
TD5,2017-05-26 12:00:00,8.6,,,612.0,51.42525604,-0.345608291,22.968900836376903,1012.3614280440164,64.21844487973222,123.14516130324031,22.409411675685
TD5,2017-05-26 13:00:00,3.9,,,613.0,51.42525604,-0.345608291,23.129225851723497,1011.7452560117712,64.60584415583367,118.71147256969786,22.20847834451533
TD5,2017-05-26 14:00:00,4.5,,,614.0,51.42525604,-0.345608291,23.28944709340832,1011.1223856817576,64.99170893344451,114.22415711857738,22.14047740215109
TD5,2017-05-26 15:00:00,4.8,,,615.0,51.42525604,-0.345608291,23.44977210875491,1010.5043515524656,65.37437578248566,109.74044839352688,22.20779721116213
TD5,2017-05-26 16:00:00,10.4,,,616.0,51.42525604,-0.345608291,22.495488462211068,1010.10583545573,69.67102942976132,103.76334833089224,21.02310561695616
TD5,2017-05-26 17:00:00,12.2,,,617.0,51.42525604,-0.345608291,21.541308589329,1009.7096634234848,73.96295064997668,97.15253578644236,20.096543045347577
TD5,2017-05-26 18:00:00,13.0,,,618.0,51.42525604,-0.345608291,20.587456315002846,1009.309181456041,78.25577632949752,89.99827000279471,19.459246660892106
TD5,2017-05-26 19:00:00,11.5,,,619.0,51.42525604,-0.345608291,18.55832560529735,1009.0943958505452,81.39722311384507,89.03562480362787,18.28214551035657
TD5,2017-05-26 20:00:00,13.2,,,620.0,51.42525604,-0.345608291,16.527859064068693,1008.8781706398644,84.53249786594739,87.94557809756375,17.113078489112755
TD5,2017-05-26 21:00:00,15.5,,,621.0,51.42525604,-0.345608291,14.49399592730293,1008.660410930693,87.67580674734144,86.70152648013945,15.94832140306764
TD5,2017-05-26 22:00:00,15.2,,,622.0,51.42525604,-0.345608291,14.458770172934448,1008.341850535878,89.77799099563525,92.47157900548947,14.774157060101953
TD5,2017-05-26 23:00:00,15.9,,,623.0,51.42525604,-0.345608291,14.420777862213972,1008.0227549951836,91.88017524392905,99.15139227973008,13.768999661671923
TD5,2017-05-27 00:00:00,16.6,,,624.0,51.42525604,-0.345608291,14.38134594630856,1007.7041946003684,93.9852298222366,106.73452862715072,12.982269763818651
TD5,2017-05-27 01:00:00,16.2,,,625.0,51.42525604,-0.345608291,14.455262510222218,1007.2756342055534,94.66973471046526,111.83468755981434,13.548087660140745
TD5,2017-05-27 02:00:00,16.3,,,626.0,51.42525604,-0.345608291,14.525877371904429,1006.8532458429836,95.35658366318434,116.49463006479836,14.208259789740968
TD5,2017-05-27 03:00:00,16.0,,,627.0,51.42525604,-0.345608291,14.599793935818084,1006.422823351122,96.041088551413,120.71340738471775,14.957423686373938
TD5,2017-05-27 04:00:00,13.9,,,628.0,51.42525604,-0.345608291,15.620320201341428,1006.4193735771491,94.34553113213768,133.26469220772734,15.779625976269942
TD5,2017-05-27 05:00:00,9.1,,,629.0,51.42525604,-0.345608291,16.639415742035947,1006.4178896738848,92.64997371286232,144.11106801248474,17.267204426772615
TD5,2017-05-27 06:00:00,11.3,,,630.0,51.42525604,-0.345608291,17.658407509068695,1006.4111381976808,90.95441629358696,152.9764311226832,19.264720818483617
TD5,2017-05-27 07:00:00,9.3,,,631.0,51.42525604,-0.345608291,18.70524758143166,1006.278170391152,87.38419059031045,163.73406131130704,19.835112602925904
TD5,2017-05-27 08:00:00,8.5,,,632.0,51.42525604,-0.345608291,19.749217323780865,1006.1428053416976,83.818801087756,173.56453712813254,21.050404877677728
TD5,2017-05-27 09:00:00,10.3,,,633.0,51.42525604,-0.345608291,20.793187066130063,1006.011699632215,80.25384295741921,182.104497395346,22.812720465544704
TD5,2017-05-27 10:00:00,11.3,,,634.0,51.42525604,-0.345608291,20.95333513787127,1006.4511733666916,76.73206528799668,191.5710149912272,25.00233781017088
TD5,2017-05-27 11:00:00,4.9,,,635.0,51.42525604,-0.345608291,21.107311177367265,1006.8893112696452,73.21124525631515,199.32562004136412,27.75528116359987
TD5,2017-05-27 12:00:00,7.1,,,636.0,51.42525604,-0.345608291,21.26458891909471,1007.333621204844,69.68946758689259,205.5878257643076,30.92134927565492
TD5,2017-05-27 13:00:00,3.4,,,637.0,51.42525604,-0.345608291,20.791311274722283,1007.802181599659,70.3215160053253,210.6571741039444,30.22716717197701
TD5,2017-05-27 14:00:00,5.4,,,638.0,51.42525604,-0.345608291,20.316594025164918,1008.2754744215345,70.95399579597569,215.9211953950592,29.77568733506359
TD5,2017-05-27 15:00:00,9.0,,,639.0,51.42525604,-0.345608291,19.840446050778723,1008.745896913396,71.58604421440839,221.30271566958615,29.5876066768966
TD5,2017-05-27 16:00:00,8.1,,,640.0,51.42525604,-0.345608291,19.300220742742955,1009.0349924540906,73.8721519570661,221.0239337843739,26.1984136596871
TD5,2017-05-27 17:00:00,5.3,,,641.0,51.42525604,-0.345608291,18.75526300764691,1009.3269583247989,76.16113002973758,220.66315061073007,22.81778103729266
TD5,2017-05-27 18:00:00,4.7,,,642.0,51.42525604,-0.345608291,18.213175602564636,1009.6160538654932,78.45010810240903,220.17802838131104,19.432415987837956
TD5,2017-05-27 19:00:00,3.5,,,643.0,51.42525604,-0.345608291,16.59081636057131,1010.0970026228782,83.59819207927276,220.65275813211048,17.561427995091112
TD5,2017-05-27 20:00:00,4.5,,,644.0,51.42525604,-0.345608291,14.965155416346535,1010.5822613154616,88.74297435390504,221.22935245946465,15.699431769377028
TD5,2017-05-27 21:00:00,7.1,,,645.0,51.42525604,-0.345608291,13.339494472121764,1011.0665117750782,93.88589453149082,221.95795055475853,13.835995938477996
TD5,2017-05-27 22:00:00,7.3,,,646.0,51.42525604,-0.345608291,12.767596957351934,1011.4070380406014,94.58104315326588,228.8738094717734,12.606566502080772
TD5,2017-05-27 23:00:00,9.3,,,647.0,51.42525604,-0.345608291,12.19526807036442,1011.7479956783424,95.28236380728616,237.1273860306761,11.602714476466964
TD5,2017-05-28 00:00:00,9.3,,,648.0,51.42525604,-0.345608291,11.622034724071424,1012.088521943866,95.97761620272296,246.70872205003764,10.87454363529834
TD5,2017-05-28 01:00:00,9.6,,,649.0,51.42525604,-0.345608291,11.08256986995088,1012.1694795816068,95.98231321205992,249.6108963102924,10.3401099349298
TD5,2017-05-28 02:00:00,8.1,,,650.0,51.42525604,-0.345608291,10.540234685816577,1012.2533075493616,95.98424366504489,252.8381809426772,9.827062661310652
TD5,2017-05-28 03:00:00,7.7,,,651.0,51.42525604,-0.345608291,9.996459896497331,1012.33000584713,95.98563897215038,256.4225924131265,9.352962856644815
TD5,2017-05-28 04:00:00,8.4,,,652.0,51.42525604,-0.345608291,10.918082742434448,1012.523833814885,93.41143132747185,264.0179449935168,8.239661154413367
TD5,2017-05-28 05:00:00,10.7,,,653.0,51.42525604,-0.345608291,11.846835258357803,1012.714791452626,90.83679231057558,273.7783405758156,7.314831250838117
TD5,2017-05-28 06:00:00,9.4,,,654.0,51.42525604,-0.345608291,12.770320201341429,1012.908619420381,88.26215329367933,285.9062561187516,6.651352356288936
TD5,2017-05-28 07:00:00,1.8,,,655.0,51.42525604,-0.345608291,14.485105806837243,1012.7553177181492,82.46858198533269,299.15817426181445,5.180060574132857
TD5,2017-05-28 08:00:00,1.1,,,656.0,51.42525604,-0.345608291,16.201857283041345,1012.602973653659,76.67501067698603,320.5284087789221,4.171709708724834
TD5,2017-05-28 09:00:00,4.2,,,657.0,51.42525604,-0.345608291,17.921806687815117,1012.4519654206916,70.88526733639418,348.55039119111444,3.987248517449783
TD5,2017-05-28 10:00:00,4.6,,,658.0,51.42525604,-0.345608291,19.31941832524527,1012.33866371846,65.91598140796252,139.04296944282157,3.0999087169306803
TD5,2017-05-28 11:00:00,2.9,,,659.0,51.42525604,-0.345608291,20.718469567860357,1012.2244575569232,60.9495658095446,21.93461336405669,2.469926125229428
TD5,2017-05-28 12:00:00,3.6,,,660.0,51.42525604,-0.345608291,22.118478448216468,1012.1082855246782,55.98511608183499,50.2139119678427,2.31715525381414
TD5,2017-05-28 13:00:00,4.1,,,661.0,51.42525604,-0.345608291,22.07981452845198,1011.7615872269096,58.04879762904661,90.96233152734162,2.516887982195911
TD5,2017-05-28 14:00:00,5.8,,,662.0,51.42525604,-0.345608291,22.04828027867373,1011.4197251298632,60.11731537698025,115.2391269794545,3.595081895506615
TD5,2017-05-28 15:00:00,7.9,,,663.0,51.42525604,-0.345608291,22.011582229617524,1011.0777592591548,62.179661092668695,126.97721691321831,4.994647058063807
TD5,2017-05-28 16:00:00,7.6,,,664.0,51.42525604,-0.345608291,21.61773625243816,1010.6525448646508,67.19509124937146,104.44925353002144,6.737412866761584
TD5,2017-05-28 17:00:00,7.9,,,665.0,51.42525604,-0.345608291,21.22820021045749,1010.2321666708684,72.21062517973598,92.29547747454232,9.068343219481193
TD5,2017-05-28 18:00:00,11.7,,,666.0,51.42525604,-0.345608291,20.83722456329189,1009.8117884770865,77.22419323939222,85.29411191979962,11.63535071114035
TD5,2017-05-28 19:00:00,14.8,,,667.0,51.42525604,-0.345608291,19.03283739179863,1009.8331243086096,80.33750951648356,83.19658735255946,11.63444441627976
TD5,2017-05-28 20:00:00,16.1,,,668.0,51.42525604,-0.345608291,17.23079428479579,1009.851262211563,83.45029952805157,81.10400757370829,11.644442580724652
TD5,2017-05-28 21:00:00,13.7,,,669.0,51.42525604,-0.345608291,15.42640711330252,1009.8745639137944,86.56691750737438,79.01790708173667,11.666406615877827
TD5,2017-05-28 22:00:00,11.8,,,670.0,51.42525604,-0.345608291,14.890927179034083,1009.5817973574424,85.27293085566829,83.51037529598804,12.335632820014805
TD5,2017-05-28 23:00:00,14.0,,,671.0,51.42525604,-0.345608291,14.35113730956695,1009.290892898137,83.97607387394845,87.53267767778597,13.074814726072344
TD5,2017-05-29 00:00:00,9.9,,,672.0,51.42525604,-0.345608291,13.817623246006796,1008.9966867366,82.67591518999716,91.1140578395662,13.867245155925788
TD5,2017-05-29 01:00:00,3.1,,,673.0,51.42525604,-0.345608291,13.67194206156161,1008.3714191636604,84.66454835951508,88.51576892924871,13.722404742324407
TD5,2017-05-29 02:00:00,2.4,,,674.0,51.42525604,-0.345608291,13.53339054710266,1007.7408840177808,86.64801772975508,85.87229881135451,13.607038063199685
TD5,2017-05-29 03:00:00,2.8,,,675.0,51.42525604,-0.345608291,13.389675233365754,1007.1146082118738,88.63334919704157,83.18407885810129,13.51932731958454
TD5,2017-05-29 04:00:00,3.7,,,676.0,51.42525604,-0.345608291,13.866618830678144,1006.8074785418876,89.10748576821078,83.71854499926027,13.68462624389664
TD5,2017-05-29 05:00:00,4.2,,,677.0,51.42525604,-0.345608291,14.34222659646737,1006.5074785418876,89.58018273419502,84.24296054519301,13.851459666699334
TD5,2017-05-29 06:00:00,3.0,,,678.0,51.42525604,-0.345608291,14.825868491548317,1006.2036505741328,90.05101760313276,84.75843750252857,14.018620688057938
TD5,2017-05-29 07:00:00,8.9,,,679.0,51.42525604,-0.345608291,16.072374419496228,1006.2207270656836,86.07564908845295,84.57643731416468,11.6785826871253
TD5,2017-05-29 08:00:00,9.8,,,680.0,51.42525604,-0.345608291,17.321750677457906,1006.2396656542808,82.10214267081963,84.30322134550995,9.33327711325293
TD5,2017-05-29 09:00:00,11.5,,,681.0,51.42525604,-0.345608291,18.56825660540582,1006.2567421458316,78.12677415613977,83.84682630906548,6.991273241612009
TD5,2017-05-29 10:00:00,10.0,,,682.0,51.42525604,-0.345608291,19.69913477605644,1006.053922411044,77.00797157459253,108.61616519959732,4.728926345199922
TD5,2017-05-29 11:00:00,12.3,,,683.0,51.42525604,-0.345608291,20.82384091446185,1005.8514302748124,75.88534102529049,151.08472936247313,4.250873211634243
TD5,2017-05-29 12:00:00,8.2,,,684.0,51.42525604,-0.345608291,21.95371085214522,1005.6466446693164,74.76653844374323,183.86995270384787,5.928510142869864
TD5,2017-05-29 13:00:00,6.6,,,685.0,51.42525604,-0.345608291,21.347406174374058,1005.5446345005288,77.67118485785396,197.60523590410764,7.420732424273937
TD5,2017-05-29 14:00:00,5.1,,,686.0,51.42525604,-0.345608291,20.74492946435768,1005.442624331741,80.57870160197847,206.33389300322116,9.18722947186574
TD5,2017-05-29 15:00:00,11.0,,,687.0,51.42525604,-0.345608291,20.140486883633034,1005.3374162343836,83.48531388679746,212.10275580497057,11.096747504421828
TD5,2017-05-29 16:00:00,9.2,,,688.0,51.42525604,-0.345608291,19.856756039979743,1005.3007179366152,84.63430919057882,213.95478045404957,11.864529538081053
TD5,2017-05-29 17:00:00,8.0,,,689.0,51.42525604,-0.345608291,19.575422439252417,1005.2678476066012,85.78186488917527,215.5385034535062,12.643691701342874
TD5,2017-05-29 18:00:00,7.3,,,690.0,51.42525604,-0.345608291,19.29169159559913,1005.2326838073234,86.9266540314197,216.9082475815452,13.434819735312978
TD5,2017-05-29 19:00:00,9.0,,,691.0,51.42525604,-0.345608291,18.35215838554013,1005.4759855095548,89.31057689248016,216.0028270513356,12.840666399798115
TD5,2017-05-29 20:00:00,9.4,,,692.0,51.42525604,-0.345608291,17.409754845467376,1005.7188558395684,91.6944997535406,215.0057719629111,12.258478934991532
TD5,2017-05-29 21:00:00,14.8,,,693.0,51.42525604,-0.345608291,16.475489208348108,1005.9607179366152,94.07842261460104,213.905538937425,11.683947405694536
TD5,2017-05-29 22:00:00,13.6,,,694.0,51.42525604,-0.345608291,15.769914380774017,1006.1235882666288,95.28355460639202,223.29183779546324,11.27483039035032
TD5,2017-05-29 23:00:00,10.0,,,695.0,51.42525604,-0.345608291,15.066305423908204,1006.2801827907356,96.488686598183,233.08349147382,11.19393987411846
TD5,2017-05-30 00:00:00,7.3,,,696.0,51.42525604,-0.345608291,14.366902628579316,1006.441087250041,97.693818589974,242.72388262495883,11.43490515778632
TD5,2017-05-30 01:00:00,6.6,,,697.0,51.42525604,-0.345608291,13.74529471143276,1006.484915217796,97.88525819515893,244.3366095294089,11.733607327195797
TD5,2017-05-30 02:00:00,8.3,,,698.0,51.42525604,-0.345608291,13.124695027253455,1006.5235793862726,98.0795681303576,245.8820435146286,12.038912901068164
TD5,2017-05-30 03:00:00,5.7,,,699.0,51.42525604,-0.345608291,12.50595744012066,1006.5625711533054,98.2739818392181,247.3535811761552,12.353260837199503
TD5,2017-05-30 04:00:00,3.7,,,700.0,51.42525604,-0.345608291,12.911496849971432,1006.9412353217824,96.59918845343384,250.7824852899187,13.336639672024384
TD5,2017-05-30 05:00:00,4.1,,,701.0,51.42525604,-0.345608291,13.31559665463727,1007.3203308624768,94.92119713907994,253.73648484702176,14.35662191131216
TD5,2017-05-30 06:00:00,3.5,,,702.0,51.42525604,-0.345608291,13.725868491548312,1007.6974605324632,93.24937785697122,256.2936645719823,15.418570021308213
TD5,2017-05-30 07:00:00,4.1,,,703.0,51.42525604,-0.345608291,14.564210227887878,1008.1321929595234,89.21012490806478,254.71819634999164,16.895726332362795
TD5,2017-05-30 08:00:00,1.3,,,704.0,51.42525604,-0.345608291,15.405422294241204,1008.5750632895372,85.17417366138977,253.3907685544395,18.385752973431128
TD5,2017-05-30 09:00:00,5.3,,,705.0,51.42525604,-0.345608291,16.24179815987248,1009.0159677488426,81.13822241471478,252.26936471939132,19.88381374379119
TD5,2017-05-30 10:00:00,4.8,,,706.0,51.42525604,-0.345608291,16.760125849437294,1009.2174073540274,79.13484453494638,252.3627081364929,20.23095600807101
TD5,2017-05-30 11:00:00,4.6,,,707.0,51.42525604,-0.345608291,17.279357998307585,1009.4150189914576,77.12816495294652,252.45801742430277,20.579632770841428
TD5,2017-05-30 12:00:00,4.8,,,708.0,51.42525604,-0.345608291,17.800883616442064,1009.6164585966426,75.1229249761316,252.54662841434404,20.92347333288981
TD5,2017-05-30 13:00:00,3.7,,,709.0,51.42525604,-0.345608291,18.40169318244189,1009.7050189914578,73.44601604888832,255.03469293995164,21.90612316887296
TD5,2017-05-30 14:00:00,5.3,,,710.0,51.42525604,-0.345608291,19.00197648291837,1009.7988469592124,71.76394332236708,257.3028789999332,22.925997568148013
TD5,2017-05-30 15:00:00,7.3,,,711.0,51.42525604,-0.345608291,19.605656378931958,1009.8874073540276,70.0851722980773,259.377349746178,23.975871967423064
TD5,2017-05-30 16:00:00,3.1,,,712.0,51.42525604,-0.345608291,19.132058533218093,1010.2412353217824,72.43943535198724,263.85286495315853,22.195914283419
TD5,2017-05-30 17:00:00,3.8,,,713.0,51.42525604,-0.345608291,18.659995185994838,1010.5917615873057,74.78656873591095,269.081672733302,20.56643856685885
TD5,2017-05-30 18:00:00,4.5,,,714.0,51.42525604,-0.345608291,18.183095638049533,1010.943623684352,77.13886591911262,275.1553807550428,19.136814778557493
TD5,2017-05-30 19:00:00,6.6,,,715.0,51.42525604,-0.345608291,16.636589710101617,1011.7655895550604,82.69004023324567,271.3417130687317,16.760651377956048
TD5,2017-05-30 20:00:00,2.4,,,716.0,51.42525604,-0.345608291,15.08721345213994,1012.5907533543384,88.24031008807322,266.30594056903954,14.482572701872549
TD5,2017-05-30 21:00:00,6.0,,,717.0,51.42525604,-0.345608291,13.540707524192024,1013.4127192250464,93.7881826999748,259.47961551516914,12.35679379220004
TD5,2017-05-30 22:00:00,4.0,,,718.0,51.42525604,-0.345608291,13.035439951252297,1013.784685095755,94.77963118551584,257.6867730621702,12.165250413353329
TD5,2017-05-30 23:00:00,7.9,,,719.0,51.42525604,-0.345608291,12.535439951252297,1014.159848895033,95.76395000107064,255.8424467059068,11.979069500752004
TD5,2017-05-31 00:00:00,6.5,,,720.0,51.42525604,-0.345608291,12.03634441055778,1014.5298488950328,96.75300124368572,253.9403606404722,11.810975895877943
TD5,2017-05-31 01:00:00,4.5,,,721.0,51.42525604,-0.345608291,11.78528299915498,1014.6627724034824,96.97114802699534,256.510673662651,11.12140468488631
TD5,2017-05-31 02:00:00,5.3,,,722.0,51.42525604,-0.345608291,11.528153329168742,1014.7923942097,97.18886343808724,259.4153435013173,10.457954910913658
TD5,2017-05-31 03:00:00,5.3,,,723.0,51.42525604,-0.345608291,11.275229820719437,1014.922016015918,97.40504435068858,262.7059046549616,9.829341337663047
TD5,2017-05-31 04:00:00,5.6,,,724.0,51.42525604,-0.345608291,12.0441241112372,1015.3010077829506,95.6931338892117,269.52521166583654,8.762837992924455
TD5,2017-05-31 05:00:00,4.1,,,725.0,51.42525604,-0.345608291,12.80588873176873,1015.6796719514274,93.98351689699898,278.09136826273414,7.85336684165712
TD5,2017-05-31 06:00:00,8.1,,,726.0,51.42525604,-0.345608291,13.573825384545469,1016.0534999191824,92.2734685325686,288.5946817002885,7.165669191277428
TD5,2017-05-31 07:00:00,10.7,,,727.0,51.42525604,-0.345608291,14.740689514767451,1016.3491899839836,88.6480310608245,292.9389486403262,5.078438964142196
TD5,2017-05-31 08:00:00,9.0,,,728.0,51.42525604,-0.345608291,15.911863580188136,1016.639716249507,85.02445568612691,303.60554057777176,3.078161463387815
TD5,2017-05-31 09:00:00,9.6,,,729.0,51.42525604,-0.345608291,17.07872771041012,1016.9287080165396,81.40098408509107,205.833329717932,1.612283592541521
TD5,2017-05-31 10:00:00,7.0,,,730.0,51.42525604,-0.345608291,17.13162716100041,1016.99105208103,81.32695743971922,258.04429888542234,1.268451559952953
TD5,2017-05-31 11:00:00,7.5,,,731.0,51.42525604,-0.345608291,17.18351837862345,1017.0534999191824,81.25479289139389,229.97634990778408,2.6664247290035314
TD5,2017-05-31 12:00:00,7.9,,,732.0,51.42525604,-0.345608291,17.236417829213742,1017.1129736536592,81.18363657603581,221.44601902250972,4.281631092989772
TD5,2017-05-31 13:00:00,6.5,,,733.0,51.42525604,-0.345608291,17.425696610660438,1016.8358971621082,80.73711742049085,235.74601633256492,3.8375043985432495
