station_id,MeasurementDateGMT,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),delta_t,latitude,longitude,temperature,pressure,humidity,wind_direction,wind_speed/kph
CT3,2017-05-04 23:00:00,14.0,27.8,19.4,95.0,51.51384718,-0.077765682,8.646561625092192,1019.2116789705896,86.2508915467083,46.66363323074084,22.110524961131365
CT3,2017-05-05 00:00:00,18.0,28.4,17.0,96.0,51.51384718,-0.077765682,8.674911946234625,1019.1418483140396,86.66278109622866,48.81487265249973,22.137257837731934
CT3,2017-05-05 01:00:00,13.0,25.8,17.2,97.0,51.51384718,-0.077765682,8.227629815505436,1019.0606289080083,87.634333355193,48.42256929470388,22.436271384042985
CT3,2017-05-05 02:00:00,14.0,30.6,15.4,98.0,51.51384718,-0.077765682,7.781567090807431,1018.9878197563881,88.6069040240809,48.034446637560386,22.739465631006397
CT3,2017-05-05 03:00:00,15.0,31.0,18.7,99.0,51.51384718,-0.077765682,7.33587470566708,1018.9099808376423,89.57967568907641,47.658114722113325,23.049480386792126
CT3,2017-05-05 04:00:00,12.0,25.8,24.8,100.0,51.51384718,-0.077765682,7.537167170775471,1018.8874494168307,88.59045688113756,49.867962042507344,22.045448457094547
CT3,2017-05-05 05:00:00,12.0,21.2,32.1,101.0,51.51384718,-0.077765682,7.737888300218602,1018.8654893316842,87.60245747922987,52.2736114618001,21.085025892384053
CT3,2017-05-05 06:00:00,9.0,29.8,39.3,102.0,51.51384718,-0.077765682,7.940770510915832,1018.8435292465375,86.60746822504981,54.90949352985802,20.157983814958847
CT3,2017-05-05 07:00:00,12.0,34.6,50.5,103.0,51.51384718,-0.077765682,9.2462595507253,1018.6377588002963,79.7070166493382,58.876707648586944,22.894110772355177
CT3,2017-05-05 08:00:00,12.0,46.8,46.0,104.0,51.51384718,-0.077765682,10.5571486972183,1018.4357987151499,72.80059363127779,61.98704305064197,25.724217434296246
CT3,2017-05-05 09:00:00,12.0,24.2,39.8,105.0,51.51384718,-0.077765682,11.866818437680124,1018.2300282689087,65.89855230997733,64.47426501507466,28.60611483793377
CT3,2017-05-05 10:00:00,8.0,30.4,38.9,106.0,51.51384718,-0.077765682,12.330832543122671,1017.7514486710473,64.62369535378777,65.61281692222144,29.21961023188086
CT3,2017-05-05 11:00:00,6.0,26.2,32.3,107.0,51.51384718,-0.077765682,12.789647537989289,1017.2740884792175,63.351429352661725,66.69977908377939,29.83827685480967
CT3,2017-05-05 12:00:00,10.0,26.0,37.5,108.0,51.51384718,-0.077765682,13.253661643431837,1016.8001087746727,62.07657239647216,67.74400882841798,30.473562990453196
CT3,2017-05-05 13:00:00,8.0,27.2,31.5,109.0,51.51384718,-0.077765682,12.986678701241427,1016.0431189224003,64.56862714425283,68.14095266302543,30.661573065267593
CT3,2017-05-05 14:00:00,9.0,22.6,34.6,110.0,51.51384718,-0.077765682,12.723675463595765,1015.293319918508,67.05767174430588,68.53891490755647,30.852593287809608
CT3,2017-05-05 15:00:00,8.0,20.8,29.2,111.0,51.51384718,-0.077765682,12.45706286096301,1014.5363300662356,69.5551265987701,68.92707814819511,31.045203255940468
CT3,2017-05-05 16:00:00,9.0,26.2,36.0,112.0,51.51384718,-0.077765682,11.542901709982832,1014.2121005124769,73.32120922177067,69.94920371852702,28.7178499741924
CT3,2017-05-05 17:00:00,7.0,22.0,32.3,113.0,51.51384718,-0.077765682,10.625131194015564,1013.880680110338,77.0876621843289,71.15395464482023,26.393305844064354
CT3,2017-05-05 18:00:00,11.0,25.4,34.1,114.0,51.51384718,-0.077765682,9.707159681940688,1013.5510504498957,80.85252540129828,72.59070005715775,24.08316061114517
CT3,2017-05-05 19:00:00,14.0,23.0,36.1,115.0,51.51384718,-0.077765682,9.120589117772314,1013.112439199377,83.14514943987824,70.40124718685226,22.990305154760346
CT3,2017-05-05 20:00:00,10.0,28.8,34.6,116.0,51.51384718,-0.077765682,8.532227811907495,1012.6743992845234,85.42777347845819,67.99301891548136,21.927820037933177
CT3,2017-05-05 21:00:00,16.0,29.6,37.5,117.0,51.51384718,-0.077765682,7.946027587296774,1012.2345686279733,87.71377800432342,65.34959295537459,20.91195443382072
CT3,2017-05-05 22:00:00,13.0,26.4,31.9,118.0,51.51384718,-0.077765682,7.69510311252276,1011.6749389675311,89.20524043668802,65.72793308982857,20.602028723858226
CT3,2017-05-05 23:00:00,20.0,24.0,30.2,119.0,51.51384718,-0.077765682,7.4513694861287245,1011.10652871312,90.69431291009667,66.11863530164426,20.2933224199269
CT3,2017-05-06 00:00:00,29.0,29.6,30.2,120.0,51.51384718,-0.077765682,7.204625712007064,1010.5481184587088,92.18196498136655,66.52092725904876,19.987996603280862
CT3,2017-05-06 01:00:00,21.0,29.6,25.1,121.0,51.51384718,-0.077765682,7.459873181232594,1010.0672693922354,90.95152640423925,66.5860811388498,21.315859666467016
CT3,2017-05-06 02:00:00,17.0,28.8,22.4,122.0,51.51384718,-0.077765682,7.713901244426941,1009.5964203257618,89.7156877204284,66.63900930568143,22.65372272965317
CT3,2017-05-06 03:00:00,24.0,31.8,21.9,123.0,51.51384718,-0.077765682,7.974548820336008,1009.1183804109081,88.4852491433011,66.67955961654253,23.98317553842816
CT3,2017-05-06 04:00:00,27.0,30.2,23.4,124.0,51.51384718,-0.077765682,8.255458842901369,1008.771559902086,88.47179377608158,65.85270010381576,24.216348518540837
CT3,2017-05-06 05:00:00,29.0,34.8,25.4,125.0,51.51384718,-0.077765682,8.537387275390305,1008.4289200939157,88.46532826113443,65.03864974270898,24.457931753064678
CT3,2017-05-06 06:00:00,27.0,39.4,33.8,126.0,51.51384718,-0.077765682,8.821106449575685,1008.0823005812011,88.45605359456727,64.2407890205075,24.7007343936197
CT3,2017-05-06 07:00:00,35.0,43.4,30.6,127.0,51.51384718,-0.077765682,9.645997598525863,1008.0565896692117,85.62621392075864,62.034449484145846,25.263947886678213
CT3,2017-05-06 08:00:00,31.0,35.8,29.5,128.0,51.51384718,-0.077765682,10.474699108570737,1008.0251083109812,82.79637424695002,59.926319206087754,25.860340870914392
CT3,2017-05-06 09:00:00,34.0,30.4,29.7,129.0,51.51384718,-0.077765682,11.303400618615612,1007.9924075467195,79.97071527379376,57.911340537613114,26.495313453011793
CT3,2017-05-06 10:00:00,29.0,38.8,30.3,130.0,51.51384718,-0.077765682,12.391205136463714,1007.8330556170854,77.18247946853478,58.0914665943811,24.99677579817507
CT3,2017-05-06 11:00:00,32.0,32.2,29.9,131.0,51.51384718,-0.077765682,13.483190354964172,1007.6737036874513,74.39805402437048,58.298380180913654,23.501847508325444
CT3,2017-05-06 12:00:00,32.0,38.2,31.3,132.0,51.51384718,-0.077765682,14.569775466781095,1007.5089516511338,71.61399891976383,58.52986068170496,22.009929366203444
CT3,2017-05-06 13:00:00,30.0,34.8,29.0,133.0,51.51384718,-0.077765682,14.436631303884429,1007.6441507617095,71.74449867148385,50.608632758205225,21.227826796378004
CT3,2017-05-06 14:00:00,27.0,31.2,31.8,134.0,51.51384718,-0.077765682,14.3050768865766,1007.783949765602,71.87678916490032,42.25760338614993,20.885268283767388
CT3,2017-05-06 15:00:00,32.0,32.2,36.3,135.0,51.51384718,-0.077765682,14.171932723679936,1007.9137487694943,72.01268902330389,33.819218383123285,20.99904645559969
CT3,2017-05-06 16:00:00,25.0,29.2,38.3,136.0,51.51384718,-0.077765682,13.530545396038768,1008.3584081970624,74.67571220140012,29.694611147578726,19.021476399135185
CT3,2017-05-06 17:00:00,29.0,30.0,38.9,137.0,51.51384718,-0.077765682,12.88895707229,1008.7976675179474,77.34413548617985,24.645426707408493,17.16188672327243
CT3,2017-05-06 18:00:00,25.0,29.8,37.7,138.0,51.51384718,-0.077765682,12.25296985133237,1009.2395177938955,80.01414851654845,18.43306449323914,15.471420099341932
CT3,2017-05-06 19:00:00,23.0,28.0,41.2,139.0,51.51384718,-0.077765682,11.550647853990142,1009.8437473476541,81.13441483582145,13.3778981480757,14.952086055493394
CT3,2017-05-06 20:00:00,25.0,28.6,40.2,140.0,51.51384718,-0.077765682,10.847754520982658,1010.4517872625077,82.25647189679091,7.982437461551838,14.560502092704716
CT3,2017-05-06 21:00:00,28.0,31.4,39.7,141.0,51.51384718,-0.077765682,10.145432523640432,1011.0544270706778,83.37673821606391,2.318656971022698,14.307098084785316
CT3,2017-05-06 22:00:00,36.0,38.8,36.2,142.0,51.51384718,-0.077765682,9.151548375983907,1011.4516179190578,86.36436625420518,5.675996815926836,13.841748452946893
CT3,2017-05-06 23:00:00,39.0,43.6,36.0,143.0,51.51384718,-0.077765682,8.159825309581477,1011.840599509134,89.35378503404291,9.256317600564213,13.425658141993164
CT3,2017-05-07 00:00:00,47.0,51.0,37.9,144.0,51.51384718,-0.077765682,7.1659411619249545,1012.2359996158177,92.33882211712066,13.037120978620697,13.068407959260014
CT3,2017-05-07 01:00:00,43.0,43.0,40.8,145.0,51.51384718,-0.077765682,6.332592031958746,1012.5406590433859,93.91398552134159,6.8603203651956095,11.93235948687207
CT3,2017-05-07 02:00:00,39.0,44.0,36.0,146.0,51.51384718,-0.077765682,5.496433750372516,1012.8499183642706,95.49215907329011,315.6009714824066,10.963470210206552
CT3,2017-05-07 03:00:00,25.0,27.8,33.1,147.0,51.51384718,-0.077765682,4.656094768133933,1013.1491776851551,97.06732247751103,350.88277123150453,10.20453208043458
CT3,2017-05-07 04:00:00,18.0,20.2,30.3,148.0,51.51384718,-0.077765682,5.1432260822621485,1013.66298804625,96.1017277985836,345.02669180003426,10.848810487299842
CT3,2017-05-07 05:00:00,12.0,20.4,30.3,149.0,51.51384718,-0.077765682,5.6261766957380095,1014.1696075589647,95.13491371362497,339.87908583285036,11.592348215049796
CT3,2017-05-07 06:00:00,15.0,17.6,37.0,150.0,51.51384718,-0.077765682,6.107907903182689,1014.6780178133757,94.16968937425517,335.38266477535996,12.418754628671534
CT3,2017-05-07 07:00:00,16.0,17.6,37.5,151.0,51.51384718,-0.077765682,7.323478775156344,1015.1422473671346,89.76394165885277,338.68015491595725,12.795485276984719
CT3,2017-05-07 08:00:00,25.0,31.2,33.2,152.0,51.51384718,-0.077765682,8.544449753813533,1015.6102872819881,85.36100309507036,341.7708389999408,13.207186158172021
CT3,2017-05-07 09:00:00,23.0,29.8,28.6,153.0,51.51384718,-0.077765682,9.760020625787188,1016.0745168357469,80.95684512525679,344.6693448022214,13.65888703935932
CT3,2017-05-07 10:00:00,24.0,36.4,30.4,154.0,51.51384718,-0.077765682,10.865972518463808,1016.2403361350946,77.20351119224128,349.62877178619226,13.851482259943037
CT3,2017-05-07 11:00:00,23.0,34.4,29.6,155.0,51.51384718,-0.077765682,11.973944030538684,1016.4045656888535,73.44716711149812,354.41761390967247,14.140048922875552
CT3,2017-05-07 12:00:00,23.0,26.6,26.6,156.0,51.51384718,-0.077765682,13.078676517184116,1016.5703849882011,69.69923328516612,358.98208869316153,14.524386032049259
CT3,2017-05-07 13:00:00,23.0,25.0,31.2,157.0,51.51384718,-0.077765682,13.651622960579665,1016.77478388541,68.11438708890978,357.38702178513614,14.295479546696248
CT3,2017-05-07 14:00:00,20.0,25.4,32.1,158.0,51.51384718,-0.077765682,14.226730485229314,1016.9781643726952,66.52775015095699,355.7346700935813,14.084983315754394
CT3,2017-05-07 15:00:00,20.0,22.6,30.0,159.0,51.51384718,-0.077765682,14.799676928624862,1017.1867439705566,64.94830406138419,354.0384141057822,13.882897339223707
CT3,2017-05-07 16:00:00,14.0,21.8,31.8,160.0,51.51384718,-0.077765682,14.304493501217873,1017.3314364726223,69.60185656447719,44.445924779573865,13.527999679208534
CT3,2017-05-07 17:00:00,14.0,21.6,33.6,161.0,51.51384718,-0.077765682,13.800529479842066,1017.4743382329917,74.25000896088666,7.320386070685245,13.356341044622802
CT3,2017-05-07 18:00:00,19.0,23.4,31.7,162.0,51.51384718,-0.077765682,13.305346052435077,1017.6210503544559,78.90478087001082,14.167284200223683,13.374911287738882
CT3,2017-05-07 19:00:00,16.0,20.8,34.7,163.0,51.51384718,-0.077765682,11.49052503168068,1018.1698309484245,83.85066046790958,15.764277831838756,12.359433128973318
CT3,2017-05-07 20:00:00,12.0,17.6,32.2,164.0,51.51384718,-0.077765682,9.681675453275075,1018.7224219034881,88.79833080750477,17.595085795510464,11.357520579551919
CT3,2017-05-07 21:00:00,10.0,11.6,28.1,165.0,51.51384718,-0.077765682,7.870664793615377,1019.2766026041406,93.7442104054035,19.699053501569292,10.388030968144157
CT3,2017-05-07 22:00:00,9.0,17.4,31.7,166.0,51.51384718,-0.077765682,7.206863882705698,1019.4950128585516,94.5459157069563,13.044379370121595,10.45129257780569
CT3,2017-05-07 23:00:00,10.0,15.2,28.8,167.0,51.51384718,-0.077765682,6.536073119523645,1019.7188232196463,95.35481185688907,6.5368976997737205,10.66143555694149
CT3,2017-05-08 00:00:00,12.0,16.0,26.3,168.0,51.51384718,-0.077765682,5.872272208613968,1019.9342233263296,96.16191726512538,122.0399540904749,11.0004688438045
CT3,2017-05-08 01:00:00,14.0,43.2,22.5,169.0,51.51384718,-0.077765682,5.101204945583935,1020.062633580741,96.17720472716908,353.0586137786512,11.336777646653218
CT3,2017-05-08 02:00:00,15.0,28.2,21.6,170.0,51.51384718,-0.077765682,4.325308911535625,1020.1876633478669,96.19127278318162,346.2915093315328,11.839477084514844
CT3,2017-05-08 03:00:00,17.0,29.2,27.9,171.0,51.51384718,-0.077765682,3.5488415418220542,1020.3126931149927,96.20656024522532,340.16251888116795,12.494968473547589
CT3,2017-05-08 04:00:00,14.0,30.2,31.5,172.0,51.51384718,-0.077765682,4.226039004945514,1020.4889422881498,93.38061232351065,343.32457433900106,13.97127190085171
CT3,2017-05-08 05:00:00,14.0,27.8,33.0,173.0,51.51384718,-0.077765682,4.906616955354255,1020.6655618008647,90.55588380782716,345.87272681875146,15.478904543385298
CT3,2017-05-08 06:00:00,10.0,23.4,35.3,174.0,51.51384718,-0.077765682,5.583814418477714,1020.8418109740215,87.72993588611247,347.9721330971923,17.013298160489448
CT3,2017-05-08 07:00:00,11.0,36.4,36.0,175.0,51.51384718,-0.077765682,6.4496113244730475,1021.1419803174716,84.55687110169802,353.46608313610056,18.91482297078592
CT3,2017-05-08 08:00:00,13.0,24.0,38.8,176.0,51.51384718,-0.077765682,7.316828632607169,1021.436749554238,81.38221657169471,357.9263417952163,20.95555824886063
CT3,2017-05-08 09:00:00,15.0,31.2,35.4,177.0,51.51384718,-0.077765682,8.181035793013665,1021.7387096393846,78.20915178728025,1.5712081933522373,23.097235202158256
CT3,2017-05-08 10:00:00,18.0,38.2,38.9,178.0,51.51384718,-0.077765682,8.611281871164378,1021.9574902333535,78.00918863284123,2.0534316856674013,22.856957375910095
CT3,2017-05-08 11:00:00,18.0,42.4,37.0,179.0,51.51384718,-0.077765682,9.041527949315093,1022.1742512079242,77.80584499111691,2.5442068942495677,22.618671287465983
CT3,2017-05-08 12:00:00,13.0,30.6,34.3,180.0,51.51384718,-0.077765682,9.466373920782269,1022.3964122891781,77.61128194336142,3.049162803484088,22.38197494461071
CT3,2017-05-08 13:00:00,15.0,35.0,34.4,181.0,51.51384718,-0.077765682,9.769938203726255,1022.4862112930706,77.26115391089112,2.6755049844075063,22.065752326647676
CT3,2017-05-08 14:00:00,18.0,33.4,33.8,182.0,51.51384718,-0.077765682,10.068673715651961,1022.5706101902794,76.9092351367244,2.297617611572115,21.751320450381087
CT3,2017-05-08 15:00:00,15.0,33.4,30.7,183.0,51.51384718,-0.077765682,10.373827744184785,1022.6550090874883,76.5660969565265,1.90952924262912,21.436888574114498
CT3,2017-05-08 16:00:00,13.0,30.8,35.9,184.0,51.51384718,-0.077765682,10.322117508252353,1022.5741600210147,77.67702874039944,5.329543599397886,20.738048350454022
CT3,2017-05-08 17:00:00,10.0,27.6,26.6,185.0,51.51384718,-0.077765682,10.26983593665466,1022.4945303605723,78.78775952816477,8.973460926010738,20.12460823347709
CT3,2017-05-08 18:00:00,10.0,26.0,33.3,186.0,51.51384718,-0.077765682,10.21934510675341,1022.41490070013,79.90409141872125,12.824661709752952,19.594178264227782
CT3,2017-05-08 19:00:00,14.0,28.0,43.6,187.0,51.51384718,-0.077765682,8.83871046577304,1022.7451016962376,84.78160060629521,12.111205269323753,17.69298541339063
CT3,2017-05-08 20:00:00,19.0,39.0,45.9,188.0,51.51384718,-0.077765682,7.454695337507391,1023.0770934340418,89.65948013342684,11.224700509205784,15.801422222995825
CT3,2017-05-08 21:00:00,14.0,33.4,45.7,189.0,51.51384718,-0.077765682,6.072470950938184,1023.4106749174344,94.53698932100082,10.095947642766115,13.91043036826628
CT3,2017-05-08 22:00:00,12.0,25.8,43.1,190.0,51.51384718,-0.077765682,5.409153768968014,1023.3544852785292,94.79978259857211,11.224908936303224,13.49246199521002
CT3,2017-05-08 23:00:00,10.0,24.8,37.6,191.0,51.51384718,-0.077765682,4.745635590890237,1023.2928955329406,95.06436661783985,12.422420524267263,13.078723175912572
CT3,2017-05-09 00:00:00,18.0,22.6,24.6,192.0,51.51384718,-0.077765682,4.082688748477722,1023.2330965290481,95.32594048937997,13.693234442975855,12.673394611026287
CT3,2017-05-09 01:00:00,13.0,21.4,30.8,193.0,51.51384718,-0.077765682,3.5845404462659953,1022.7027261894906,95.10689559398844,13.697071496852457,12.187255247067506
CT3,2017-05-09 02:00:00,12.0,28.0,33.5,194.0,51.51384718,-0.077765682,3.0867624836119245,1022.1811364439016,94.88302192757862,13.70432069067189,11.701486222666384
CT3,2017-05-09 03:00:00,11.0,16.4,33.0,195.0,51.51384718,-0.077765682,2.5902039269890356,1021.6507661043439,94.66434737174475,13.715210902135976,11.214127452676422
CT3,2017-05-09 04:00:00,11.0,19.6,26.4,196.0,51.51384718,-0.077765682,3.319094330156139,1021.2919855103751,92.12318599092397,14.455218652399855,11.272937350079514
CT3,2017-05-09 05:00:00,6.0,15.6,35.1,197.0,51.51384718,-0.077765682,4.049775475019685,1020.9332049164062,89.58361435569202,15.198465428093176,11.335927948134962
CT3,2017-05-09 06:00:00,12.0,25.4,48.0,198.0,51.51384718,-0.077765682,4.779885284217971,1020.5744243224374,87.04404272046008,15.929322244830582,11.403518439506872
CT3,2017-05-09 07:00:00,11.0,28.0,57.7,199.0,51.51384718,-0.077765682,6.405286318284719,1020.3132049164062,80.95931578358704,24.987753835256143,12.155475281956262
CT3,2017-05-09 08:00:00,16.0,30.4,58.8,200.0,51.51384718,-0.077765682,8.028896610655023,1020.0447946619951,74.88299910112516,32.83258886627403,13.16661613242975
CT3,2017-05-09 09:00:00,7.0,24.8,43.1,201.0,51.51384718,-0.077765682,9.65429764472177,1019.7781751492803,68.803301931378,39.454029261375055,14.393419041786206
CT3,2017-05-09 10:00:00,14.0,25.0,35.8,202.0,51.51384718,-0.077765682,9.65761624853201,1019.3547946619952,69.10071831932281,41.09934101659081,12.955815424605818
CT3,2017-05-09 11:00:00,13.0,25.0,42.7,203.0,51.51384718,-0.077765682,9.660363516676988,1018.9256437284686,69.39711629734403,43.164031256634686,11.535201659697805
CT3,2017-05-09 12:00:00,14.0,25.8,36.5,204.0,51.51384718,-0.077765682,9.669082227170763,1018.5040539828799,69.68791317257413,45.80677218811726,10.13177874316977
CT3,2017-05-09 13:00:00,15.0,32.8,46.1,205.0,51.51384718,-0.077765682,10.021640107736657,1017.6590242157539,69.12176669863477,44.61791945343563,9.751570932420092
CT3,2017-05-09 14:00:00,14.0,26.6,49.9,206.0,51.51384718,-0.077765682,10.38138883668253,1016.8152138546592,68.54562022469544,43.33970278157443,9.382582527701597
CT3,2017-05-09 15:00:00,11.0,21.8,44.0,207.0,51.51384718,-0.077765682,10.733946717248424,1015.9714034935645,67.97285423804139,41.95107210995255,9.013594122983104
CT3,2017-05-09 16:00:00,8.0,22.8,41.6,208.0,51.51384718,-0.077765682,10.513963917697323,1015.2114034935645,70.3562055090937,47.839124770980085,9.314367477579065
CT3,2017-05-09 17:00:00,12.0,20.2,43.1,209.0,51.51384718,-0.077765682,10.290970970418599,1014.4514034935644,72.7419467391019,53.303801019362766,9.70605085474039
CT3,2017-05-09 18:00:00,12.0,19.4,35.1,210.0,51.51384718,-0.077765682,10.065588064183963,1013.6931942352611,75.13069811683775,58.30099414090865,10.183875017700561
CT3,2017-05-09 19:00:00,15.0,30.4,50.1,211.0,51.51384718,-0.077765682,8.798319658178812,1013.3447839808498,79.71561248969789,67.84886895844978,10.059791391216391
CT3,2017-05-09 20:00:00,11.0,22.4,47.8,212.0,51.51384718,-0.077765682,7.533860403793682,1012.9977941285774,84.3035370102857,77.3622079154742,10.226620136520854
CT3,2017-05-09 21:00:00,7.0,21.2,46.1,213.0,51.51384718,-0.077765682,6.261191891104994,1012.6511746158628,88.88845138314586,86.34075504248118,10.659331486488078
CT3,2017-05-09 22:00:00,7.0,23.6,42.6,214.0,51.51384718,-0.077765682,5.379843949127854,1012.1711746158628,90.54745472767691,88.26117133344542,9.995592762630519
CT3,2017-05-09 23:00:00,10.0,20.0,32.4,215.0,51.51384718,-0.077765682,4.494886642163619,1011.6965747225462,92.20983855949325,90.45303346347947,9.344292850835325
CT3,2017-05-10 00:00:00,7.0,20.2,28.3,216.0,51.51384718,-0.077765682,3.6135387001864796,1011.2153553165152,93.8622223913096,92.96101806060051,8.714811562330786
CT3,2017-05-10 01:00:00,9.0,18.6,26.4,217.0,51.51384718,-0.077765682,3.302337517427297,1010.4119748292298,93.77129689371247,96.13964616779344,8.443545652416425
CT3,2017-05-10 02:00:00,8.0,23.4,19.7,218.0,51.51384718,-0.077765682,2.9935262936240252,1009.6010331540069,93.67497128943182,99.51841755769924,8.21356010462508
CT3,2017-05-10 03:00:00,12.0,24.0,27.7,219.0,51.51384718,-0.077765682,2.689314963137218,1008.7906628144492,93.57864568515117,103.08683488111308,8.011692628227975
CT3,2017-05-10 04:00:00,9.0,22.2,38.5,220.0,51.51384718,-0.077765682,3.661929637953224,1008.2506628144494,91.63087507374401,102.95059506192092,7.715490886337295
CT3,2017-05-10 05:00:00,10.0,19.0,48.6,221.0,51.51384718,-0.077765682,4.634343316661627,1007.7122525600382,89.67554327439922,102.80841687487762,7.417699398857781
CT3,2017-05-10 06:00:00,12.0,20.8,39.9,222.0,51.51384718,-0.077765682,5.606957991477634,1007.1710331540069,87.72777266299205,102.65607076622429,7.124088612030619
CT3,2017-05-10 07:00:00,13.0,33.0,46.5,223.0,51.51384718,-0.077765682,7.20705050478713,1006.7344136412921,80.90389683823875,99.87795968708288,8.304567338946491
CT3,2017-05-10 08:00:00,15.0,29.0,52.9,224.0,51.51384718,-0.077765682,8.809162637494882,1006.2890135346086,74.07441991069432,97.80221867973871,9.503795007173627
CT3,2017-05-10 09:00:00,17.0,26.2,44.3,225.0,51.51384718,-0.077765682,10.4158746635191,1005.8511746158629,67.25176349197217,96.20443390031744,10.718793121641955
CT3,2017-05-10 10:00:00,17.0,30.4,41.9,226.0,51.51384718,-0.077765682,11.599962755422068,1005.2627643614517,64.80702134700454,99.69775297078863,11.312566437277093
CT3,2017-05-10 11:00:00,17.0,32.8,43.4,227.0,51.51384718,-0.077765682,12.788030551869785,1004.6689540003568,62.36645990268924,102.83128229667267,11.95238792996169
CT3,2017-05-10 12:00:00,17.0,24.0,47.5,228.0,51.51384718,-0.077765682,13.973708389361589,1004.0751436392623,59.92171775772161,105.64511448671892,12.617457386328674
CT3,2017-05-10 13:00:00,23.0,41.2,50.9,229.0,51.51384718,-0.077765682,14.37876603808168,1003.2731240198638,60.818635860059544,104.14395474489424,13.025235444422636
CT3,2017-05-10 14:00:00,17.0,36.2,47.1,230.0,51.51384718,-0.077765682,14.786213645757684,1002.4677239131804,61.720153855713946,102.73963138594058,13.447194203168953
CT3,2017-05-10 15:00:00,8.0,32.8,47.4,231.0,51.51384718,-0.077765682,15.19164163403543,1001.6641145481933,62.61866170364071,101.41833404876323,13.872734445308154
CT3,2017-05-10 16:00:00,7.0,30.4,49.1,232.0,51.51384718,-0.077765682,14.158833808815585,1001.1441145481934,67.40319746871756,97.99832868375714,14.3435522499025
CT3,2017-05-10 17:00:00,5.0,30.6,51.2,233.0,51.51384718,-0.077765682,13.130625876912207,1000.6211044004657,72.18932297938323,94.80876520010594,14.859247678621575
CT3,2017-05-10 18:00:00,14.0,29.4,65.3,234.0,51.51384718,-0.077765682,12.097818051692363,1000.1065045071492,76.97544849004893,91.83810270532727,15.426440244180109
CT3,2017-05-10 19:00:00,16.0,26.8,53.4,235.0,51.51384718,-0.077765682,10.071660160884505,999.7877239131805,82.26151518570886,91.82058028766092,14.854589872792012
CT3,2017-05-10 20:00:00,14.0,24.8,47.2,236.0,51.51384718,-0.077765682,8.047293011773093,999.4659331714839,87.54360217682407,91.79358412361671,14.283958907435098
CT3,2017-05-10 21:00:00,21.0,27.8,61.5,237.0,51.51384718,-0.077765682,6.021135120965235,999.14377209023,92.82426876580048,91.77135444809878,13.713698281635839
CT3,2017-05-10 22:00:00,19.0,25.2,46.8,238.0,51.51384718,-0.077765682,5.789271415631474,998.5327220276487,93.07975457115144,88.05466628843374,13.707218808936894
CT3,2017-05-10 23:00:00,18.0,31.4,41.4,239.0,51.51384718,-0.077765682,5.559198451994155,997.9128913710987,93.33004126592647,84.3462190397298,13.758670863733236
CT3,2017-05-11 00:00:00,23.0,29.0,39.3,240.0,51.51384718,-0.077765682,5.333105192901586,997.30147096896,93.58012696459389,80.68394422948226,13.869644191613704
CT3,2017-05-11 01:00:00,24.0,32.2,34.2,241.0,51.51384718,-0.077765682,5.5192497497637785,996.5860708622763,94.03871724360042,80.33327796975374,13.901497311242045
CT3,2017-05-11 02:00:00,28.0,30.0,38.4,242.0,51.51384718,-0.077765682,5.703374687227714,995.8754995266111,94.49491756365101,79.99176264355167,13.934569836901568
CT3,2017-05-11 03:00:00,30.0,32.6,38.7,243.0,51.51384718,-0.077765682,5.889519244089906,995.1667189326424,94.95350784265754,79.65285547286203,13.96980344381519
CT3,2017-05-11 04:00:00,33.0,37.4,44.4,244.0,51.51384718,-0.077765682,7.071802142087775,994.5695280842624,92.9261122353452,83.92593769899175,14.763272768786514
CT3,2017-05-11 05:00:00,36.0,43.8,60.0,245.0,51.51384718,-0.077765682,8.24925626906737,993.9725382319899,90.89834628847524,87.74678210916669,15.629381901927806
CT3,2017-05-11 06:00:00,42.0,57.0,74.2,246.0,51.51384718,-0.077765682,9.431909506622896,993.3783575313375,88.87095068116288,91.15936840793164,16.555491035069092
CT3,2017-05-11 07:00:00,50.0,74.6,76.9,247.0,51.51384718,-0.077765682,11.377941809623632,993.07534738361,84.0484044091255,90.86461616408226,17.456579365051265
CT3,2017-05-11 08:00:00,55.0,76.0,82.2,248.0,51.51384718,-0.077765682,13.330963964896746,992.7699472769265,79.22764887878456,90.59815235790028,18.35908809717222
CT3,2017-05-11 09:00:00,51.0,69.0,74.0,249.0,51.51384718,-0.077765682,15.278586013486322,992.4627564285462,74.40669235233602,90.36358635437279,19.265576533837923
CT3,2017-05-11 10:00:00,46.0,62.2,70.3,250.0,51.51384718,-0.077765682,16.325635400010462,992.0761369158317,71.70161324588543,93.06859630276422,19.882726861033483
CT3,2017-05-11 11:00:00,39.0,66.6,74.9,251.0,51.51384718,-0.077765682,17.37569493426222,991.6982979970859,68.99414418047891,95.61049148713316,20.54154366851854
CT3,2017-05-11 12:00:00,38.0,52.2,76.3,252.0,51.51384718,-0.077765682,18.429734173058737,991.3116784843712,66.28906507402831,97.98768216189079,21.237829055191845
CT3,2017-05-11 13:00:00,33.0,53.0,87.9,253.0,51.51384718,-0.077765682,18.508656228883392,991.0125275508447,67.57991492205859,99.85254643619808,19.528183320802185
CT3,2017-05-11 14:00:00,33.0,57.4,83.3,254.0,51.51384718,-0.077765682,18.585988539119217,990.717356321863,68.87096576619648,102.08100033494054,17.84580516949316
